Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"Y You, Y Lou, Q Liu, YW Tai, L Ma, C Lu, W Wang","Pointwise Rotation-Invariant Network with Adaptive Sampling and 3D Spherical Voxel Convolution.",2020,"AAAI","","","https://scholar.google.com/scholar?cites=10673477607748910368&as_sdt=2005&sciodt=0,5&hl=en",474,"2020-10-24 07:39:54","CITATION","","","",,,,,3,3.00,0,7,1,""
2,"M Withnall, E Lindelöf, O Engkvist, H Chen","Building attention and edge convolution neural networks for bioactivity and physical-chemical property prediction",2019,"","chemrxiv.org","https://chemrxiv.org/ndownloader/articles/9873599/versions/2/export_pdf","https://scholar.google.com/scholar?cites=7934112246108827469&as_sdt=2005&sciodt=0,5&hl=en",222,"2020-10-24 07:39:54","PDF","","","",,,,,2,2.00,1,4,1,"Abstract Neural Message Passing for graphs is a promising and relatively recent approach for applying Machine Learning to networked data. As molecules can be described intrinsically as a molecular graph, it makes sense to apply these techniques to improve …"
2,"FB Fuchs, DE Worrall, V Fischer, M Welling","SE (3)-transformers: 3D roto-translation equivariant attention networks",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2006.10503","https://scholar.google.com/scholar?cites=7114881113669802193&as_sdt=2005&sciodt=0,5&hl=en",225,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"We introduce the SE (3)-Transformer, a variant of the self-attention module for 3D point clouds, which is equivariant} under continuous 3D roto-translations. Equivariance is important to ensure stable and predictable performance in the presence of nuisance …"
2,"K Fujiwara, I Sato, M Ambai, Y Yoshida…","Canonical and compact point cloud representation for shape classification",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1809.04820","https://scholar.google.com/scholar?cites=18004662434100141943&as_sdt=2005&sciodt=0,5&hl=en",230,"2020-10-24 07:39:54","","","","",,,,,2,1.00,0,5,2,"We present a novel compact point cloud representation that is inherently invariant to scale, coordinate change and point permutation. The key idea is to parametrize a distance field around an individual shape into a unique, canonical, and compact vector in an …"
2,"C Kaul, N Pears, S Manandhar","Sawnet: A spatially aware deep neural network for 3d point cloud processing",2019,"arXiv preprint arXiv:1905.07650","arxiv.org","https://arxiv.org/abs/1905.07650","https://scholar.google.com/scholar?cites=16099534801309631170&as_sdt=2005&sciodt=0,5&hl=en",233,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"Deep neural networks have established themselves as the state-of-the-art methodology in almost all computer vision tasks to date. But their application to processing data lying on non-Euclidean domains is still a very active area of research. One such area is the analysis of …"
2,"B Bloem-Reddy, YW Teh","Probabilistic symmetries and invariant neural networks",2020,"Journal of Machine Learning Research","jmlr.org","https://www.jmlr.org/papers/volume21/19-322/19-322.pdf","https://scholar.google.com/scholar?cites=9559474738728248251&as_sdt=2005&sciodt=0,5&hl=en",238,"2020-10-24 07:39:54","PDF","","","",,,,,2,2.00,1,2,1,"Treating neural network inputs and outputs as random variables, we characterize the structure of neural networks that can be used to model data that are invariant or equivariant under the action of a compact group. Much recent research has been devoted to encoding …"
2,"A Butter, S Diefenbacher, G Kasieczka…","GANplifying Event Samples",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.06545","https://scholar.google.com/scholar?cites=12144421860196743619&as_sdt=2005&sciodt=0,5&hl=en",241,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"A critical question concerning generative networks applied to event generation in particle physics is if the generated events add statistical precision beyond the training sample. We show for a simple example with increasing dimensionality how generative networks indeed …"
2,"J Han, R Hu","Deep fictitious play for finding Markovian Nash equilibrium in multi-agent games",2020,"Mathematical and Scientific Machine Learning","proceedings.mlr.press","http://proceedings.mlr.press/v107/han20a.html","https://scholar.google.com/scholar?cites=10211227213709645362&as_sdt=2005&sciodt=0,5&hl=en",243,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,2,1,"We propose a deep neural network-based algorithm to identify the Markovian Nash equilibrium of general large $ N $-player stochastic differential games. Following the idea of fictitious play, we recast the $ N $-player game into $ N $ decoupled decision problems (one …"
2,"O Puny, H Ben-Hamu, Y Lipman","From graph low-rank global attention to 2-fwl approximation",2020,"arXiv preprint arXiv:2006.07846","arxiv.org","https://arxiv.org/abs/2006.07846","https://scholar.google.com/scholar?cites=3992914996673951882&as_sdt=2005&sciodt=0,5&hl=en",245,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"Graph Neural Networks (GNNs) are known to have an expressive power bounded by that of the vertex coloring algorithm (Xu et al., 2019a; Morris et al., 2018). However, for rich node features, such a bound does not exist and GNNs can be shown to be universal, namely …"
2,"T Fissler, R Frongillo, J Hlavinová, B Rudloff","Forecast Evaluation of Quantiles, Prediction Intervals, and other Set-Valued Functionals",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1910.07912","https://scholar.google.com/scholar?cites=5791668436346718170&as_sdt=2005&sciodt=0,5&hl=en",249,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"We introduce a theoretical framework of elicitability and identifiability of set-valued functionals, such as quantiles, prediction intervals, and systemic risk measures. A functional is elicitable if it is the unique minimiser of an expected scoring function, and identifiable if it is …"
2,"A Sannai, M Imaizumi","Improved generalization bound of permutation invariant deep neural networks",2019,"arXiv preprint arXiv:1910.06552","arxiv.org","https://arxiv.org/abs/1910.06552","https://scholar.google.com/scholar?cites=8353791521378005488&as_sdt=2005&sciodt=0,5&hl=en",250,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,2,1,"We theoretically prove that a permutation invariant property of deep neural networks largely improves its generalization performance. Learning problems with data that are invariant to permutations are frequently observed in various applications, for example, point cloud data …"
2,"J Payne","Deep hyperedges: a framework for transductive and inductive learning on hypergraphs",2019,"arXiv preprint arXiv:1910.02633","arxiv.org","https://arxiv.org/abs/1910.02633","https://scholar.google.com/scholar?cites=12867752126038425960&as_sdt=2005&sciodt=0,5&hl=en",252,"2020-10-24 07:39:54","","","","",,,,,2,2.00,2,1,1,"From social networks to protein complexes to disease genomes to visual data, hypergraphs are everywhere. However, the scope of research studying deep learning on hypergraphs is still quite sparse and nascent, as there has not yet existed an effective, unified framework for …"
2,"HP Chan, I King","Thread popularity prediction and tracking with a permutation-invariant model",2018,"Proceedings of the 2018 Conference on Empirical …","aclweb.org","https://www.aclweb.org/anthology/D18-1376.pdf","https://scholar.google.com/scholar?cites=5154224787869037081&as_sdt=2005&sciodt=0,5&hl=en",254,"2020-10-24 07:39:54","PDF","","","",,,,,2,1.00,1,2,2,"The task of thread popularity prediction and tracking aims to recommend a few popular comments to subscribed users when a batch of new comments arrive in a discussion thread. This task has been formulated as a reinforcement learning problem, in which the reward of …"
2,"FG Marulanda, P Libin, T Verstraeten…","IPC-Net: 3D point-cloud segmentation using deep inter-point convolutional layers",2018,"2018 IEEE 30th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8576052/","https://scholar.google.com/scholar?cites=8908296675860404752&as_sdt=2005&sciodt=0,5&hl=en",255,"2020-10-24 07:39:54","","","","",,,,,2,1.00,1,4,2,"Over the last decade, the demand for better segmentation and classification algorithms in 3D spaces has significantly grown due to the popularity of new 3D sensor technologies and advancements in the field of robotics. Point-clouds are one of the most popular …"
2,"M Raboh, R Herzig, G Chechik, J Berant…","Learning latent scene-graph representations for referring relationships",2019,"ArXiv e …","researchgate.net","https://www.researchgate.net/profile/Roei_Herzig/publication/331397250_Differentiable_Scene_Graphs/links/5c7d2e43458515831f826ad5/Differentiable-Scene-Graphs.pdf","https://scholar.google.com/scholar?cites=11471518039917609082&as_sdt=2005&sciodt=0,5&hl=en",257,"2020-10-24 07:39:54","PDF","","","",,,,,2,2.00,0,5,1,"Understanding the semantics of complex visual scenes often requires analyzing a network of objects and their relations. Such networks are known as scene-graphs. While scene-graphs have great potential for machine vision applications, learning scene-graph based …"
2,"S Xie, J Gu, D Guo, CR Qi, LJ Guibas…","PointContrast: Unsupervised Pre-training for 3D Point Cloud Understanding",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.10985","https://scholar.google.com/scholar?cites=15181171144501826129&as_sdt=2005&sciodt=0,5&hl=en",260,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,6,1,"Arguably one of the top success stories of deep learning is transfer learning. The finding that pre-training a network on a rich source set (eg., ImageNet) can help boost performance once fine-tuned on a usually much smaller target set, has been instrumental to many applications …"
2,"G Ermi, E Ayton, N Price…","Deep learning approaches to chemical property prediction from brewing recipes",2018,"2018 International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8489492/","https://scholar.google.com/scholar?cites=5932119665853269528&as_sdt=2005&sciodt=0,5&hl=en",265,"2020-10-24 07:39:54","","","","",,,,,2,1.00,1,4,2,"Despite the explosion of craft beer brewing over the last decade, there is virtually no work in the public domain exploring machine learning approaches to understand and optimize the brewing process. Learning to map between representations of an object across different …"
2,"C Cai, Y Wang","Understanding the Power of Persistence Pairing via Permutation Test",2020,"arXiv preprint arXiv:2001.06058","arxiv.org","https://arxiv.org/abs/2001.06058","https://scholar.google.com/scholar?cites=6269053073227768796&as_sdt=2005&sciodt=0,5&hl=en",273,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,2,1,"Recently many efforts have been made to incorporate persistence diagrams, one of the major tools in topological data analysis (TDA), into machine learning pipelines. To better understand the power and limitation of persistence diagrams, we carry out a range of …"
2,"C Cameron, R Chen, JS Hartford, K Leyton-Brown","Predicting Propositional Satisfiability via End-to-End Learning.",2020,"AAAI","cs.ubc.ca","https://www.cs.ubc.ca/~jasonhar/papers/2019___AAAI___Predicting_Propositional_Satisfiability_via_End_to_End_Learning.pdf","https://scholar.google.com/scholar?cites=12192174980028811513&as_sdt=2005&sciodt=0,5&hl=en",274,"2020-10-24 07:39:54","PDF","","","",,,,,2,2.00,1,4,1,"Strangely enough, it is possible to use machine learning models to predict the satisfiability status of hard SAT problems with accuracy considerably higher than random guessing. Existing methods have relied on extensive, manual feature engineering and computationally …"
2,"G Dasoulas, LD Santos, K Scaman…","Coloring graph neural networks for node disambiguation",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.06058","https://scholar.google.com/scholar?cites=3236360894568616269&as_sdt=2005&sciodt=0,5&hl=en",278,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"In this paper, we show that a simple coloring scheme can improve, both theoretically and empirically, the expressive power of Message Passing Neural Networks (MPNNs). More specifically, we introduce a graph neural network called Colored Local Iterative Procedure …"
2,"W Zhou, Y Li, Y Yang, H Wang…","Online Meta-Critic Learning for Off-Policy Actor-Critic Methods",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2003.05334","https://scholar.google.com/scholar?cites=15413829867352499622&as_sdt=2005&sciodt=0,5&hl=en",282,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"Off-Policy Actor-Critic (Off-PAC) methods have proven successful in a variety of continuous control tasks. Normally, the critic's action-value function is updated using temporal-difference, and the critic in turn provides a loss for the actor that trains it to take actions with …"
2,"M Horton","Learning feature representations from football tracking",2020,"","sloansportsconference.com","http://www.sloansportsconference.com/wp-content/uploads/2020/02/horton_feature_representation.pdf","https://scholar.google.com/scholar?cites=10193394868860729687&as_sdt=2005&sciodt=0,5&hl=en",290,"2020-10-24 07:39:54","PDF","","","",,,,,2,2.00,2,1,1,"In this paper, we present a flexible neural network framework that accepts as input the raw trajectory data produced by the player tracking systems deployed in many professional sports and learns an internal representation of the individual and coordinated movement of …"
2,"N Kamra, U Gupta, K Wang, F Fang, Y Liu…","DeepFP for Finding Nash Equilibrium in Continuous Action Spaces",2019,"… Conference on Decision …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-32430-8_15","https://scholar.google.com/scholar?cites=424854451353565184&as_sdt=2005&sciodt=0,5&hl=en",295,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,6,1,"Finding Nash equilibrium in continuous action spaces is a challenging problem and has applications in domains such as protecting geographic areas from potential attackers. We present DeepFP, an approximate extension of fictitious play in continuous action spaces …"
2,"J Lee, Y Lee, YW Teh","Deep amortized clustering",2019,"arXiv preprint arXiv:1909.13433","arxiv.org","https://arxiv.org/abs/1909.13433","https://scholar.google.com/scholar?cites=5499654213699597127&as_sdt=2005&sciodt=0,5&hl=en",301,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"We propose a deep amortized clustering (DAC), a neural architecture which learns to cluster datasets efficiently using a few forward passes. DAC implicitly learns what makes a cluster, how to group data points into clusters, and how to count the number of clusters in datasets …"
2,"C Choy, J Lee, R Ranftl, J Park…","High-dimensional Convolutional Networks for Geometric Pattern Recognition",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Choy_High-Dimensional_Convolutional_Networks_for_Geometric_Pattern_Recognition_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=4842349631480755356&as_sdt=2005&sciodt=0,5&hl=en",306,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"High-dimensional geometric patterns appear in many computer vision problems. In this work, we present high-dimensional convolutional networks for geometric pattern recognition problems that arise in 2D and 3D registration problems. We first propose high-dimensional …"
2,"L Wang, B Zong, Q Ma, W Cheng, J Ni…","Inductive and unsupervised representation learning on graph structured objects",2019,"International …","openreview.net","https://openreview.net/forum?id=rkem91rtDB","https://scholar.google.com/scholar?cites=3064220793014790690&as_sdt=2005&sciodt=0,5&hl=en",312,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,6,1,"Inductive and unsupervised graph learning is a critical technique for predictive or information retrieval tasks where label information is difficult to obtain. It is also challenging to make graph learning inductive and unsupervised at the same time, as learning processes …"
2,"EY Kim, SY Shin, S Lee, KJ Lee, KH Lee…","Triplanar convolution with shared 2D kernels for 3D classification and shape retrieval",2020,"Computer Vision and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1077314219301791","https://scholar.google.com/scholar?cites=14945798341166471976&as_sdt=2005&sciodt=0,5&hl=en",321,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,6,1,"Increasing the depth of Convolutional Neural Networks (CNNs) has been recognized to provide better generalization performance. However, in the case of 3D CNNs, stacking layers increases the number of learnable parameters linearly, making it more prone to learn …"
2,"B Bloem-Reddy, YW Teh","Neural network models of exchangeable sequences",2018,"Advances in Neural …","bayesiandeeplearning.org","http://bayesiandeeplearning.org/2018/papers/135.pdf","https://scholar.google.com/scholar?cites=8649301304092966055&as_sdt=2005&sciodt=0,5&hl=en",329,"2020-10-24 07:39:54","PDF","","","",,,,,2,1.00,1,2,2,"Much recent work has been devoted to determining neural network architectures that are invariant (and equivariant) under the action of a group. We treat the neural network input and output as random variables, and consider permutationinvariance from the probabilistic …"
2,"AA Deshmukh, A Bansal, A Rastogi","Domain2Vec: Deep Domain Generalization",2018,"arXiv preprint arXiv:1807.02919","arxiv.org","https://arxiv.org/abs/1807.02919","https://scholar.google.com/scholar?cites=2638555072419387392&as_sdt=2005&sciodt=0,5&hl=en",332,"2020-10-24 07:39:54","","","","",,,,,2,1.00,1,3,2,"We address the problem of domain generalization where a decision function is learned from the data of several related domains, and the goal is to apply it on an unseen domain successfully. It is assumed that there is plenty of labeled data available in source domains …"
2,"M Lichtenstein, G Pai, R Kimmel","Deep Eikonal Solvers",2019,"… Scale Space and Variational Methods in …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-22368-7_4","https://scholar.google.com/scholar?cites=4994987789249324340&as_sdt=2005&sciodt=0,5&hl=en",346,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"A deep learning approach to numerically approximate the solution to the Eikonal equation is introduced. The proposed method is built on the fast marching scheme which comprises of two components: a local numerical solver and an update scheme. We replace the formulaic …"
2,"A Bogatskiy, B Anderson, JT Offermann…","Lorentz Group Equivariant Neural Network for Particle Physics",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2006.04780","https://scholar.google.com/scholar?cites=354482020847877812&as_sdt=2005&sciodt=0,5&hl=en",359,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"We present a neural network architecture that is fully equivariant with respect to transformations under the Lorentz group, a fundamental symmetry of space and time in physics. The architecture is based on the theory of the finite-dimensional representations of …"
2,"S Vincenzi, A Porrello, P Buzzega, A Conte…","Spotting insects from satellites: modeling the presence of Culicoides imicola through Deep CNNs",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1911.10024","https://scholar.google.com/scholar?cites=7830973872234582066&as_sdt=2005&sciodt=0,5&hl=en",373,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"Nowadays, Vector-Borne Diseases (VBDs) raise a severe threat for public health, accounting for a considerable amount of human illnesses. Recently, several surveillance plans have been put in place for limiting the spread of such diseases, typically involving on …"
2,"J Han, Y Li, L Lin, J Lu, J Zhang, L Zhang","Universal approximation of symmetric and anti-symmetric functions",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.01765","https://scholar.google.com/scholar?cites=9918362763362489315&as_sdt=2005&sciodt=0,5&hl=en",399,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,6,1,"We consider universal approximations of symmetric and anti-symmetric functions, which are important for applications in quantum physics, as well as other scientific and engineering computations. We give constructive approximations with explicit bounds on the number of …"
2,"Y Wang, C Xiao, J Qin, X Cao, Y Sun, W Wang…","Monotonic cardinality estimation of similarity selection: A deep learning approach",2020,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3318464.3380570","https://scholar.google.com/scholar?cites=5612713953027941348&as_sdt=2005&sciodt=0,5&hl=en",446,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,7,1,"In this paper, we investigate the possibilities of utilizing deep learning for cardinality estimation of similarity selection. Answering this problem accurately and efficiently is essential to many data management applications, especially for query optimization …"
2,"C Colas, T Karch, N Lair, JM Dussoux…","Language as a Cognitive Tool to Imagine Goals in Curiosity-Driven Exploration",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.09253","https://scholar.google.com/scholar?cites=13246204292489698510&as_sdt=2005&sciodt=0,5&hl=en",467,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"Autonomous reinforcement learning agents must be intrinsically motivated to explore their environment, discover potential goals, represent them and learn how to achieve them. As children do the same, they benefit from exposure to language, using it to formulate goals …"
2,"V Mikuni, F Canelli","ABCNet: an attention-based method for particle tagging",2020,"The European Physical Journal Plus","epjplus.epj.org","https://epjplus.epj.org/articles/epjplus/abs/2020/06/13360_2020_Article_497/13360_2020_Article_497.html","https://scholar.google.com/scholar?cites=8659602099159560512&as_sdt=2005&sciodt=0,5&hl=en",512,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,2,1,"In high energy physics, graph-based implementations have the advantage of treating the input data sets in a similar way as they are collected by collider experiments. To expand on this concept, we propose a graph neural network enhanced by attention mechanisms called …"
2,"JM Tomczak, R Lepert, A Wiggers","Simulating Execution Time of Tensor Programs using Graph Neural Networks",2019,"arXiv preprint arXiv:1904.11876","arxiv.org","https://arxiv.org/abs/1904.11876","https://scholar.google.com/scholar?cites=1533585549665892483&as_sdt=2005&sciodt=0,5&hl=en",537,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"Optimizing the execution time of tensor program, eg, a convolution, involves finding its optimal configuration. Searching the configuration space exhaustively is typically infeasible in practice. In line with recent research using TVM, we propose to learn a surrogate model to …"
2,"T Unterthiner, D Keysers, S Gelly, O Bousquet…","Predicting Neural Network Accuracy from Weights",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.11448","https://scholar.google.com/scholar?cites=2930070955991100599&as_sdt=2005&sciodt=0,5&hl=en",540,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"We study the prediction of the accuracy of a neural network given only its weights with the goal of better understanding network training and performance. To do so, we propose a formal setting which frames this task and connects to previous work in this area. We collect …"
2,"H Rezatofighi, R Kaskman, FT Motlagh, Q Shi…","Learn to Predict Sets Using Feed-Forward Neural Networks",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.11845","https://scholar.google.com/scholar?cites=14893975725989995883&as_sdt=2005&sciodt=0,5&hl=en",608,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"This paper addresses the task of set prediction using deep feed-forward neural networks. A set is a collection of elements which is invariant under permutation and the size of a set is not fixed in advance. Many real-world problems, such as image tagging and object …"
2,"J Xu, JF Ton, H Kim, AR Kosiorek, YW Teh","MetaFun: Meta-Learning with Iterative Functional Updates",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.02738","https://scholar.google.com/scholar?cites=4303508688288025225&as_sdt=2005&sciodt=0,5&hl=en",615,"2020-10-24 07:39:54","","","","",,,,,2,2.00,0,5,1,"Few-shot supervised learning leverages experience from previous learning tasks to solve new tasks where only a few labelled examples are available. One successful line of approach to this problem is to use an encoder-decoder meta-learning pipeline, whereby …"
2,"S Friedman, L Gauthier, Y Farjoun, E Banks","Lean and deep models for more accurate filtering of SNP and INDEL variant calls",2020,"Bioinformatics","academic.oup.com","https://academic.oup.com/bioinformatics/article-abstract/36/7/2060/5674040","https://scholar.google.com/scholar?cites=13711553912264629418&as_sdt=2005&sciodt=0,5&hl=en",619,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"We investigate convolutional neural networks (CNNs) for filtering small genomic variants in short-read DNA sequence data. Errors created during sequencing and library preparation make variant calling a difficult task. Encoding the reference genome and aligned reads …"
2,"A Nanavati, M Doering, D Brščić, T Kanda","Autonomously Learning One-To-Many Social Interaction Logic from Human-Human Interaction Data",2020,"Proceedings of the 2020 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3319502.3374798","https://scholar.google.com/scholar?cites=7615066982028417372&as_sdt=2005&sciodt=0,5&hl=en",624,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"We envision a future where service robots autonomously learn how to interact with humans directly from human-human interaction data, without any manual intervention. In this paper, we present a data-driven pipeline that:(1) takes in low-level data of a human shopkeeper …"
2,"M Åkesson, P Singh, F Wrede, A Hellander","Convolutional Neural Networks as Summary Statistics for Approximate Bayesian Computation",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.11760","https://scholar.google.com/scholar?cites=18422880208459843441&as_sdt=2005&sciodt=0,5&hl=en",626,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,4,1,"Approximate Bayesian Computation is widely used in systems biology for inferring parameters in stochastic gene regulatory network models. Its performance hinges critically on the ability to summarize high-dimensional system responses such as time series into a …"
2,"S Schulze, S Whiteson, L Zintgraf, M Igl, Y Gal…","VariBAD: a very good method for Bayes-adaptive deep RL via meta-learning",,"ora.ox.ac.uk","","https://ora.ox.ac.uk/objects/uuid:5a769c20-c56b-43f9-8a6f-2c424a9f133c","https://scholar.google.com/scholar?cites=11834370655366859215&as_sdt=2005&sciodt=0,5&hl=en",635,"2020-10-24 07:39:54","","","","",,,,,2,0.00,0,6,,"Trading off exploration and exploitation in an unknown environment is key to maximising expected return during learning. A Bayes-optimal policy, which does so optimally, conditions its actions not only on the environment state but on the agent's uncertainty about the …"
2,"A Kanezaki, Y Matsushita…","RotationNet for Joint Object Categorization and Unsupervised Pose Estimation from Multi-view Images",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8736864/","https://scholar.google.com/scholar?cites=236611135500773452&as_sdt=2005&sciodt=0,5&hl=en",647,"2020-10-24 07:39:54","","","","",,,,,2,2.00,1,3,1,"We propose a Convolutional Neural Network (CNN)-based model"" RotationNet,"" which takes multi-view images of an object as input and jointly estimates its pose and object category. Unlike previous approaches that use known viewpoint labels for training, our …"
1,"Y Tay, M Dehghani, D Bahri, D Metzler","Efficient transformers: A survey",2020,"arXiv preprint arXiv:2009.06732","arxiv.org","https://arxiv.org/abs/2009.06732","https://scholar.google.com/scholar?cites=16058245771899492676&as_sdt=2005&sciodt=0,5&hl=en",263,"2020-10-24 07:39:54","","","","",,,,,1,1.00,0,4,1,"Transformer model architectures have garnered immense interest lately due to their effectiveness across a range of domains like language, vision and reinforcement learning. In the field of natural language processing for example, Transformers have become an …"
1,"L Prantl, N Chentanez, S Jeschke…","Tranquil clouds: Neural networks for learning temporally coherent features in point clouds",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1907.05279","https://scholar.google.com/scholar?cites=7389453192371158665&as_sdt=2005&sciodt=0,5&hl=en",264,"2020-10-24 07:39:54","","","","",,,,,1,1.00,0,4,1,"Point clouds, as a form of Lagrangian representation, allow for powerful and flexible applications in a large number of computational disciplines. We propose a novel deep-learning method to learn stable and temporally coherent feature spaces for points clouds …"
1,"M Carrière, F Chazal, Y Ike…","Perslay: A neural network layer for persistence diagrams and new graph topological signatures",2020,"International …","proceedings.mlr.press","http://proceedings.mlr.press/v108/carriere20a.html","https://scholar.google.com/scholar?cites=14884390485065045214&as_sdt=2005&sciodt=0,5&hl=en",266,"2020-10-24 07:39:54","","","","",,,,,1,1.00,0,4,1,"Persistence diagrams, the most common descriptors of Topological Data Analysis, encode topological properties of data and have already proved pivotal in many different applications of data science. However, since the metric space of persistence diagrams is not Hilbert, they …"
1,"E Alsentzer, SG Finlayson, MM Li, M Zitnik","Subgraph Neural Networks",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2006.10538","https://scholar.google.com/scholar?cites=12519651667437268024&as_sdt=2005&sciodt=0,5&hl=en",268,"2020-10-24 07:39:54","","","","",,,,,1,1.00,0,4,1,"Deep learning methods for graphs achieve remarkable performance on many node-level and graph-level prediction tasks. However, despite the proliferation of the methods and their success, prevailing Graph Neural Networks (GNNs) neglect subgraphs, rendering subgraph …"
1,"F Diehl","Warm-Starting AC Optimal Power Flow with Graph Neural Networks",2019,"33rd Conference on Neural Information Processing …","climatechange.ai","https://www.climatechange.ai/CameraReadySubmissions%202-119/2/CameraReadySubmission/small.pdf","https://scholar.google.com/scholar?cites=9121522917889742941&as_sdt=2005&sciodt=0,5&hl=en",269,"2020-10-24 07:39:54","PDF","","","",,,,,1,1.00,1,1,1,"Efficient control of transmission power grids is important both for efficiently managing generators and to prolong longevity of components. However, solving the optimization problem is NP-hard and linear approximations are necessary. The deployment of machine …"
1,"WW Cohen, H Sun, RA Hofer, M Siegler","Differentiable Representations For Multihop Inference Rules",2019,"arXiv preprint arXiv:1905.10417","arxiv.org","https://arxiv.org/abs/1905.10417","https://scholar.google.com/scholar?cites=7011174862838862153&as_sdt=2005&sciodt=0,5&hl=en",270,"2020-10-24 07:39:54","","","","",,,,,1,1.00,0,4,1,"We present efficient differentiable implementations of second-order multi-hop reasoning using a large symbolic knowledge base (KB). We introduce a new operation which can be used to compositionally construct second-order multi-hop templates in a neural model, and …"
1,"Z Chen, Z Yang","Graph Neural Reasoning May Fail in Proving Boolean Unsatisfiability",2019,"arXiv preprint arXiv:1909.11588","arxiv.org","https://arxiv.org/abs/1909.11588","https://scholar.google.com/scholar?cites=13964653514232999757&as_sdt=2005&sciodt=0,5&hl=en",271,"2020-10-24 07:39:54","","","","",,,,,1,1.00,1,2,1,"It is feasible and practically-valuable to bridge the characteristics between graph neural networks (GNNs) and logical reasoning. Despite considerable efforts and successes witnessed in learning Boolean satisfiability (SAT), it remains an open question of learning …"
