Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
4,"C Sahin, G Garcia-Hernando, J Sock, TK Kim","A review on object pose recovery: from 3d bounding box detectors to full 6d pose estimators",2020,"Image and Vision …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0262885620300305","https://scholar.google.com/scholar?cites=1850661393013027879&as_sdt=2005&sciodt=0,5&hl=en",532,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"Object pose recovery has gained increasing attention in the computer vision field as it has become an important problem in rapidly evolving technological areas related to autonomous driving, robotics, and augmented reality. Existing review-related studies have addressed the …"
2,"Z Feng, S Zhang, M Kunert…","Point cloud segmentation with a high-resolution automotive radar",2019,"AmE 2019-Automotive …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8727840/","https://scholar.google.com/scholar?cites=16901763434427706058&as_sdt=2005&sciodt=0,5&hl=en",533,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Deep Learning is currently widely used in video-based classification and segmentation tasks for autonomous vehicles. With images as input, pixels can be used as structured input data for a convolutional neural network. In order to improve the reliability of the perception …"
6,"Y Li, L Ma, Z Zhong, D Cao, J Li","Tgnet: Geometric graph cnn on 3-d point cloud segmentation",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8941003/","https://scholar.google.com/scholar?cites=1199888206041877509&as_sdt=2005&sciodt=0,5&hl=en",534,"2020-10-22 19:32:26","","","","",,,,,6,6.00,1,5,1,"Recent geometric deep learning works define convolution operations in local regions and have enjoyed remarkable success on non-Euclidean data, including graph and point clouds. However, the high-level geometric correlations between the input and its neighboring …"
3,"M Li, Y Hu, N Zhao, L Guo","LPCCNet: A lightweight network for point cloud classification",2019,"IEEE Geoscience and Remote …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8607072/","https://scholar.google.com/scholar?cites=1433256078713094868&as_sdt=2005&sciodt=0,5&hl=en",535,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Deep learning has achieved much in image and natural language processing, and related research has also expanded into the field of point cloud processing, and deep networks dedicated to point clouds have emerged; however, in many points cloud applications …"
3,"C Lowphansirikul, KS Kim, P Vinayaraj…","3D Semantic Segmentation of Large-Scale Point-Clouds in Urban Areas Using Deep Learning",2019,"… on Knowledge and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8687813/","https://scholar.google.com/scholar?cites=10663651168869834730&as_sdt=2005&sciodt=0,5&hl=en",536,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Point cloud is a set of points in 3D space, typically produced by a 3D scanner to capture the 3D representation of a scene. Semantic segmentation of 3D point cloud data where each point is assigned with a semantic class such as building, road, water and so on, has recently …"
9,"B Doosti","Hand pose estimation: A survey",2019,"arXiv preprint arXiv:1903.01013","arxiv.org","https://arxiv.org/abs/1903.01013","https://scholar.google.com/scholar?cites=7525765680395648714&as_sdt=2005&sciodt=0,5&hl=en",537,"2020-10-22 19:32:26","","","","",,,,,9,9.00,9,1,1,"The success of Deep Convolutional Neural Networks (CNNs) in recent years in almost all the Computer Vision tasks on one hand, and the popularity of low-cost consumer depth cameras on the other, has made Hand Pose Estimation a hot topic in computer vision field …"
5,"S Chen, B Liu, C Feng, C Vallespi-Gonzalez…","3d point cloud processing and learning for autonomous driving",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2003.00601","https://scholar.google.com/scholar?cites=16121183657150889338&as_sdt=2005&sciodt=0,5&hl=en",538,"2020-10-22 19:32:26","","","","",,,,,5,5.00,1,5,1,"We present a review of 3D point cloud processing and learning for autonomous driving. As one of the most important sensors in autonomous vehicles, light detection and ranging (LiDAR) sensors collect 3D point clouds that precisely record the external surfaces of objects …"
3,"Z Xie, J Chen, B Peng","Point clouds learning with attention-based graph convolution networks",2020,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231220304732","https://scholar.google.com/scholar?cites=6628374530710749462&as_sdt=2005&sciodt=0,5&hl=en",539,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,3,1,"Point clouds, as a kind of 3D objects representation, are the most primitive outputs obtained by 3D sensors. Unlike 2D images, point clouds are disordered and unstructured. Hence the classification techniques such as the convolution neural network are not applicable to point …"
6,"Y Xie, T Jiaojiao, XX Zhu","Linking Points With Labels in 3D: A Review of Point Cloud Semantic Segmentation",2020,"IEEE Geoscience and Remote …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9028090/","https://scholar.google.com/scholar?cites=17047112888909822506&as_sdt=2005&sciodt=0,5&hl=en",540,"2020-10-22 19:32:26","CITATION","","","",,,,,6,6.00,2,3,1,"Single objects or the same classes of structures cannot be acquired from a raw point cloud directly. However, instance-or class-level objects are required for object recognition. For example, urban planning applications and building information modeling need buildings …"
4,"P Haehnel, J Mareček, J Monteil…","Using deep learning to extend the range of air pollution monitoring and forecasting",2020,"Journal of Computational …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0021999120300528","https://scholar.google.com/scholar?cites=6578320569543228407&as_sdt=2005&sciodt=0,5&hl=en",541,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"Across numerous applications, forecasting relies on numerical solvers for partial differential equations (PDEs). Although the use of deep-learning techniques has been proposed, actual applications have been restricted by the fact the training data are obtained using traditional …"
2,"A Cheraghian, S Rahman, D Campbell…","Mitigating the hubness problem for zero-shot learning of 3d objects",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1907.06371","https://scholar.google.com/scholar?cites=5957589399093698376&as_sdt=2005&sciodt=0,5&hl=en",542,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"The development of advanced 3D sensors has enabled many objects to be captured in the wild at a large scale, and a 3D object recognition system may therefore encounter many objects for which the system has received no training. Zero-Shot Learning (ZSL) approaches …"
2,"T Rios, B van Stein, S Menzel, T Back…","Feature Visualization for 3D Point Cloud Autoencoders",2020,"… Joint Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207326/","https://scholar.google.com/scholar?cites=17163060904535737053&as_sdt=2005&sciodt=0,5&hl=en",543,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"In order to reduce the dimensionality of 3D point cloud representations, autoencoder architectures generate increasingly abstract, compressed features of the input data. Visualizing these features is central to understanding the learning process, however, while …"
6,"S Ghadai, X Yeow Lee, A Balu…","Multi-level 3D CNN for learning multi-scale spatial features",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2019/html/SkelNetOn/Ghadai_Multi-Level_3D_CNN_for_Learning_Multi-Scale_Spatial_Features_CVPRW_2019_paper.html","https://scholar.google.com/scholar?cites=11372860826738653311&as_sdt=2005&sciodt=0,5&hl=en",544,"2020-10-22 19:32:26","","","","",,,,,6,6.00,2,4,1,"Abstract 3D object recognition accuracy can be improved by learning the multi-scale spatial features from 3D spatial geometric representations of objects such as point clouds, 3D models, surfaces, and RGB-D data. Current deep learning approaches learn such features …"
3,"Y Tang, Y Lin, X Huang, M Yao…","Grand challenges of machine-vision technology in civil structural health monitoring",2020,"Artificial Intelligence …","ojs.wiserpub.com","http://ojs.wiserpub.com/index.php/AIE/article/view/250","https://scholar.google.com/scholar?cites=13847709699581266150&as_sdt=2005&sciodt=0,5&hl=en",545,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,5,1,"Abstract Machine-vision technology has progressed remarkably in both accuracy and speed owing to advances in computer technology and artificial intelligence. In this paper, state-of-the-art research on vision-based techniques is reviewed for civil infrastructure condition …"
2,"P Haehnel, J Monteil, J Marecek, F O'Donncha","Scaling up deep learning for PDE-based models",2018,"","openreview.net","https://openreview.net/forum?id=HJeEWnR9F7","https://scholar.google.com/scholar?cites=9310012868052068997&as_sdt=2005&sciodt=0,5&hl=en",546,"2020-10-22 19:32:26","","","","",,,,,2,1.00,1,4,2,"Across numerous applications, forecasting relies on numerical solvers for partial differential equations (PDEs). Although the use of deep-learning techniques has been proposed, the uses have been restricted by the fact the training data are obtained using PDE solvers …"
4,"G Cai, Z Jiang, Z Wang, S Huang, K Chen, X Ge, Y Wu","Spatial Aggregation Net: Point Cloud Semantic Segmentation Based on Multi-Directional Convolution",2019,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/19/19/4329","https://scholar.google.com/scholar?cites=2159258229986090120&as_sdt=2005&sciodt=0,5&hl=en",547,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,7,1,"Semantic segmentation of 3D point clouds plays a vital role in autonomous driving, 3D maps, and smart cities, etc. Recent work such as PointSIFT shows that spatial structure information can improve the performance of semantic segmentation. Motivated by this …"
3,"X Sun, Z Lian, J Xiao","Srinet: Learning strictly rotation-invariant representations for point cloud classification and segmentation",2019,"Proceedings of the 27th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3343031.3351042","https://scholar.google.com/scholar?cites=14956702240124947099&as_sdt=2005&sciodt=0,5&hl=en",548,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,3,1,"Point cloud analysis has drawn broader attentions due to its increasing demands in various fields. Despite the impressive performance has been achieved on several databases, researchers neglect the fact that the orientation of those point cloud data is aligned. Varying …"
3,"S Ramasinghe, S Khan, N Barnes, S Gould","Representation learning on unit ball with 3d roto-translational equivariance",2019,"International Journal of …","Springer","https://link.springer.com/content/pdf/10.1007/s11263-019-01278-x.pdf","https://scholar.google.com/scholar?cites=13906867617213263939&as_sdt=2005&sciodt=0,5&hl=en",549,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Convolution is an integral operation that defines how the shape of one function is modified by another function. This powerful concept forms the basis of hierarchical feature learning in deep neural networks. Although performing convolution in Euclidean geometries is fairly …"
2,"L Chu, H Pan, Y Liu, W Wang","Repairing man-made meshes via visual driven global optimization with minimum intrusion",2019,"ACM Transactions on Graphics (TOG)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3355089.3356507","https://scholar.google.com/scholar?cites=14006138252927710688&as_sdt=2005&sciodt=0,5&hl=en",550,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"3D mesh models created by human users and shared through online platforms and datasets flourish recently. While the creators generally have spent large efforts in modeling the visually appealing shapes with both large scale structures and intricate details, a majority of …"
5,"T Xu, B Tian, Y Zhu","Tigris: Architecture and algorithms for 3d perception in point clouds",2019,"Proceedings of the 52nd Annual IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3352460.3358259","https://scholar.google.com/scholar?cites=8203124616998308586&as_sdt=2005&sciodt=0,5&hl=en",551,"2020-10-22 19:32:26","","","","",,,,,5,5.00,2,3,1,"Machine perception applications are increasingly moving toward manipulating and processing 3D point cloud. This paper focuses on point cloud registration, a key primitive of 3D data processing widely used in high-level tasks such as odometry, simultaneous …"
4,"Z Chen, W Zeng, Z Yang, L Yu…","LassoNet: Deep Lasso-Selection of 3D Point Clouds",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8805456/","https://scholar.google.com/scholar?cites=12954484573934990049&as_sdt=2005&sciodt=0,5&hl=en",552,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,5,1,"Selection is a fundamental task in exploratory analysis and visualization of 3D point clouds. Prior researches on selection methods were developed mainly based on heuristics such as local point density, thus limiting their applicability in general data. Specific challenges root in …"
2,"W Li, C Wang, C Wen, Z Zhang, C Lin, J Li","Pairwise registration of TLS point clouds by deep multi-scale local features",2020,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231219317837","https://scholar.google.com/scholar?cites=10300364556477108869&as_sdt=2005&sciodt=0,5&hl=en",553,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,6,1,"Because of the mechanism of TLS system, noise, outliers, various occlusions, varying cloud densities, etc. inevitably exist in the collection of TLS point clouds. To achieve automatic TLS point cloud registration, many methods, based on the hand-crafted features of keypoints …"
3,"T Hashimoto, M Saito","Normal Estimation for Accurate 3D Mesh Reconstruction with Point Cloud Model Incorporating Spatial Structure.",2019,"CVPR Workshops","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2019/papers/Deep%20Vision%20Workshop/Hashimoto_Normal_Estimation_for_Accurate_3D_Mesh_Reconstruction_with_Point_Cloud_CVPRW_2019_paper.pdf","https://scholar.google.com/scholar?cites=8848152490730136156&as_sdt=2005&sciodt=0,5&hl=en",554,"2020-10-22 19:32:26","PDF","","","",,,,,3,3.00,2,2,1,"In this paper, we propose a network that can accurately infer normal vectors from a point cloud without sacrificing inference speed. The key idea of our model is to introduce a voxel structure to extract spatial features from a given point cloud. Specifically, unlike the other …"
2,"F de Avila Belbute-Peres…","Combining Differentiable PDE Solvers and Graph Neural Networks for Fluid Flow Prediction",2020,"Proceedings of the …","proceedings.icml.cc","https://proceedings.icml.cc/paper/2020/file/1ee942c6b182d0f041a2312947385b23-Paper.pdf","https://scholar.google.com/scholar?cites=10144264300885374778&as_sdt=2005&sciodt=0,5&hl=en",555,"2020-10-22 19:32:26","PDF","","","",,,,,2,2.00,1,2,1,"Solving large complex partial differential equations (PDEs), such as those that arise in computational fluid dynamics (CFD), is a computationally expensive process. This has motivated the use of deep learning approaches to approximate the PDE solutions, yet the …"
2,"X Cheng, M Zeng, J Lin, Z Wu, X Liu","Efficient l0 resampling of point sets",2019,"Computer Aided Geometric Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167839619300998","https://scholar.google.com/scholar?cites=4942094449075362009&as_sdt=2005&sciodt=0,5&hl=en",556,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"The point data captured by laser scanners or consumer depth cameras are often contaminated with severe noises and outliers. In this paper, we propose a resampling method in an L 0 minimization framework to process such low quality data. Our framework …"
3,"A Mazari, H Sahbi","MLGCN: Multi-Laplacian Graph Convolutional Networks for Human Action Recognition.",2019,"BMVC","bmvc2019.org","https://bmvc2019.org/wp-content/uploads/papers/1103-paper.pdf","https://scholar.google.com/scholar?cites=8346599090682248724&as_sdt=2005&sciodt=0,5&hl=en",557,"2020-10-22 19:32:26","PDF","","","",,,,,3,3.00,2,2,1,"Convolutional neural networks are nowadays witnessing a major success in different pattern recognition problems. These learning models were basically designed to handle vectorial data such as images but their extension to non-vectorial and semi-structured data (namely …"
2,"HH Han, L Fan","A New Semantic Segmentation Model for Supplementing More Spatial Information",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8708166/","https://scholar.google.com/scholar?cites=10325325497891698211&as_sdt=2005&sciodt=0,5&hl=en",558,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,2,1,"Semantic segmentation, aiming to assign semantic labels to each pixel, is broadly applied into many fields, such as video surveillance, medical image analysis, and autonomous driving. However, there are two challenges in semantic segmentation task: 1) the deficiency …"
2,"X Shen","A survey of Object Classification and Detection based on 2D/3D data",2019,"arXiv preprint arXiv:1905.12683","arxiv.org","https://arxiv.org/abs/1905.12683","https://scholar.google.com/scholar?cites=17516537314896219101&as_sdt=2005&sciodt=0,5&hl=en",559,"2020-10-22 19:32:26","","","","",,,,,2,2.00,2,1,1,"Recently, by using deep neural network based algorithms, object classification, detection and semantic segmentation solutions are significantly improved. However, one challenge for 2D image-based systems is that they cannot provide accurate 3D location information. This …"
3,"M Wulfmeier","On Machine Learning and Structure for Mobile Robots",2018,"arXiv preprint arXiv:1806.06003","arxiv.org","https://arxiv.org/abs/1806.06003","https://scholar.google.com/scholar?cites=766188813547316378&as_sdt=2005&sciodt=0,5&hl=en",560,"2020-10-22 19:32:26","","","","",,,,,3,1.50,3,1,2,"Due to recent advances-compute, data, models-the role of learning in autonomous systems has expanded significantly, rendering new applications possible for the first time. While some of the most significant benefits are obtained in the perception modules of the software …"
2,"Y Li, L Ma, Z Zhong, F Liu…","Deep learning for LiDAR point clouds in autonomous driving: a review",2020,"… on Neural Networks …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9173706/","https://scholar.google.com/scholar?cites=16888371616033308169&as_sdt=2005&sciodt=0,5&hl=en",561,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"Recently, the advancement of deep learning (DL) in discriminative feature learning from 3-D LiDAR data has led to rapid development in the field of autonomous driving. However, automated processing uneven, unstructured, noisy, and massive 3-D point clouds are a …"
3,"L Jing, Y Chen, L Zhang, M He, Y Tian","Self-supervised Feature Learning by Cross-modality and Cross-view Correspondences",2020,"arXiv preprint arXiv:2004.05749","arxiv.org","https://arxiv.org/abs/2004.05749","https://scholar.google.com/scholar?cites=3713521863263802613&as_sdt=2005&sciodt=0,5&hl=en",562,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,5,1,"The success of supervised learning requires large-scale ground truth labels which are very expensive, time-consuming, or may need special skills to annotate. To address this issue, many self-or un-supervised methods are developed. Unlike most existing self-supervised …"
2,"F Poux, JJ Ponciano","Self-Learning Ontology For Instance Segmentation Of 3d Indoor Point Cloud",2020,"… of the Photogrammetry, Remote Sensing and …","orbi.uliege.be","https://orbi.uliege.be/handle/2268/251067","https://scholar.google.com/scholar?cites=1459330921075042338&as_sdt=2005&sciodt=0,5&hl=en",563,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,2,1,"[en] Automation in point cloud data processing is central for efficient knowledge discovery. In this paper, we propose an instance segmentation framework for indoor buildings datasets. The process is built on an unsupervised segmentation followed by an ontology-based …"
3,"K Mirceta, C Bohak, BH Kim, MY Kim…","Drone segmentation and tracking in grounded sensor scanned LiDAR datasets",2018,"Proceedings of the …","erk.fe.uni-lj.si","https://erk.fe.uni-lj.si/2018/papers/mirceta(drone_segmentation).pdf","https://scholar.google.com/scholar?cites=7874843855972641213&as_sdt=2005&sciodt=0,5&hl=en",564,"2020-10-22 19:32:26","PDF","","","",,,,,3,1.50,1,5,2,"In this paper, we tackle the problem of tracking drones in outdoor scenes, scanned by a grounded LiDAR sensor. The problem is split into 3 subproblems:(1) segmentation of the scene,(2) drone detection and (3) drone tracking. For segmenting the scene, we use a …"
6,"A Grabner, PM Roth, V Lepetit","Location Field Descriptors: Single Image 3D Model Retrieval in the Wild",2019,"2019 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8885861/","https://scholar.google.com/scholar?cites=11904731688961068041&as_sdt=2005&sciodt=0,5&hl=en",565,"2020-10-22 19:32:26","","","","",,,,,6,6.00,2,3,1,"We present Location Field Descriptors, a novel approach for single image 3D model retrieval in the wild. In contrast to previous methods that directly map 3D models and RGB images to an embedding space, we establish a common low-level representation in the form …"
3,"Q Xuan, F Li, Y Liu, Y Xiang","MV-C3D: A spatial correlated multi-view 3D convolutional neural networks",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8736713/","https://scholar.google.com/scholar?cites=13891785548131872297&as_sdt=2005&sciodt=0,5&hl=en",566,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"As the development of deep neural networks, 3D object recognition is becoming increasingly popular in the computer vision community. Many multi-view-based methods are proposed to improve the category recognition accuracy. These approaches mainly rely on …"
2,"T Shinohara, H Xiu, M Matsuoka","FWNet: Semantic Segmentation for Full-Waveform LiDAR Data Using Deep Learning",2020,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/20/12/3568","https://scholar.google.com/scholar?cites=8949829326493799457&as_sdt=2005&sciodt=0,5&hl=en",567,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,3,1,"In the computer vision field, many 3D deep learning models that directly manage 3D point clouds (proposed after PointNet) have been published. Moreover, deep learning-based-techniques have demonstrated state-of-the-art performance for supervised learning tasks on …"
2,"Y Nie, J Chang, E Chaudhry, S Guo…","Semantic modeling of indoor scenes with support inference from a single photograph",2018,"… and Virtual Worlds","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cav.1825","https://scholar.google.com/scholar?cites=11600079196196354325&as_sdt=2005&sciodt=0,5&hl=en",568,"2020-10-22 19:32:26","","","","",,,,,2,1.00,0,5,2,"We present an automatic approach for the semantic modeling of indoor scenes based on a single photograph, instead of relying on depth sensors. Without using handcrafted features, we guide indoor scene modeling with feature maps extracted by fully convolutional …"
10,"C Xu, B Wu, Z Wang, W Zhan, P Vajda…","Squeezesegv3: Spatially-adaptive convolution for efficient point-cloud segmentation",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.01803","https://scholar.google.com/scholar?cites=7152843580026291823&as_sdt=2005&sciodt=0,5&hl=en",569,"2020-10-22 19:32:26","","","","",,,,,10,10.00,2,6,1,"LiDAR point-cloud segmentation is an important problem for many applications. For large-scale point cloud segmentation, the\textit {de facto} method is to project a 3D point cloud to get a 2D LiDAR image and use convolutions to process it. Despite the similarity between …"
5,"JJ Ponciano, A Trémeau, F Boochs","Automatic Detection of Objects in 3D Point Clouds Based on Exclusively Semantic Guided Processes",2019,"ISPRS International Journal of Geo …","mdpi.com","https://www.mdpi.com/2220-9964/8/10/442/htm","https://scholar.google.com/scholar?cites=9150459339338341924&as_sdt=2005&sciodt=0,5&hl=en",570,"2020-10-22 19:32:26","HTML","","","",,,,,5,5.00,2,3,1,"In the domain of computer vision, object recognition aims at detecting and classifying objects in data sets. Model-driven approaches are typically constrained through their focus on either a specific type of data, a context (indoor, outdoor) or a set of objects. Machine learning …"
5,"R Pierdicca, M Paolanti, F Matrone, M Martini…","Point Cloud Semantic Segmentation Using a Deep Learning Framework for Cultural Heritage",2020,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/12/6/1005","https://scholar.google.com/scholar?cites=8062284565520310477&as_sdt=2005&sciodt=0,5&hl=en",571,"2020-10-22 19:32:26","","","","",,,,,5,5.00,1,5,1,"Abstract In the Digital Cultural Heritage (DCH) domain, the semantic segmentation of 3D Point Clouds with Deep Learning (DL) techniques can help to recognize historical architectural elements, at an adequate level of detail, and thus speed up the process of …"
9,"H Chiu, A Prioletti, J Li, J Bohg","Probabilistic 3d multi-object tracking for autonomous driving",2020,"arXiv preprint arXiv:2001.05673","arxiv.org","https://arxiv.org/abs/2001.05673","https://scholar.google.com/scholar?cites=4225168402580461627&as_sdt=2005&sciodt=0,5&hl=en",572,"2020-10-22 19:32:26","","","","",,,,,9,9.00,2,4,1,"3D multi-object tracking is a key module in autonomous driving applications that provides a reliable dynamic representation of the world to the planning module. In this paper, we present our on-line tracking method, which made the first place in the NuScenes Tracking …"
4,"ET Le, I Kokkinos, NJ Mitra","Going deeper with point networks",2019,"arXiv preprint arXiv:1907.00960","arxiv.org","https://arxiv.org/abs/1907.00960","https://scholar.google.com/scholar?cites=18031876353761819909&as_sdt=2005&sciodt=0,5&hl=en",573,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,3,1,"In this work, we introduce three generic point cloud processing blocks that improve both accuracy and memory consumption of state-of-the-art networks thus allowing to design deeper and more accurate networks. The novel processing blocks are: a multi-resolution …"
4,"VN Ioannidis, S Chen, GB Giannakis","Pruned graph scattering transforms",2019,"International Conference on …","openreview.net","https://openreview.net/forum?id=rJeg7TEYwB","https://scholar.google.com/scholar?cites=11670751431621819502&as_sdt=2005&sciodt=0,5&hl=en",574,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,3,1,"Graph convolutional networks (GCNs) have achieved remarkable performance in a variety of network science learning tasks. However, theoretical analysis of such approaches is still at its infancy. Graph scattering transforms (GSTs) are non-trainable deep GCN models that …"
2,"Z Han, C Chen, YS Liu, M Zwicker","ShapeCaptioner: Generative caption network for 3D shapes by learning a mapping from parts detected in multiple views to sentences",2020,"Proceedings of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3413889","https://scholar.google.com/scholar?cites=15380922848269468305&as_sdt=2005&sciodt=0,5&hl=en",575,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"ABSTRACT 3D shape captioning is a challenging application in 3D shape understanding. Captions from recent multi-view based methods reveal that they cannot capture part-level characteristics of 3D shapes. This leads to a lack of detailed part-level description in …"
4,"MM Rahman, Y Tan, J Xue, K Lu","Recent advances in 3d object detection in the era of deep neural networks: A survey",2019,"IEEE Transactions on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8917824/","https://scholar.google.com/scholar?cites=11706173126445783310&as_sdt=2005&sciodt=0,5&hl=en",576,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"With the rapid development of deep learning technology and other powerful tools, 3D object detection has made great progress and become one of the fastest growing field in computer vision. Many automated applications such as robotic navigation, autonomous driving, and …"
6,"F Engelmann, M Bokeloh, A Fathi…","3D-MPA: Multi-Proposal Aggregation for 3D Semantic Instance Segmentation",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Engelmann_3D-MPA_Multi-Proposal_Aggregation_for_3D_Semantic_Instance_Segmentation_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=10602401191812130457&as_sdt=2005&sciodt=0,5&hl=en",577,"2020-10-22 19:32:26","","","","",,,,,6,6.00,2,4,1,"We present 3D-MPA, a method for instance segmentation on 3D point clouds. Given an input point cloud, we propose an object-centric approach where each point votes for its object center. We sample object proposals from the predicted object centers. Then, we learn …"
3,"Y Dou, X Wang, Y Zhu, X Deng, C Ma…","Cascaded Point Network for 3D Hand Pose Estimation*",2019,"ICASSP 2019-2019 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8683356/","https://scholar.google.com/scholar?cites=5895696306281776829&as_sdt=2005&sciodt=0,5&hl=en",578,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,6,1,"Recent PointNet-family hand pose methods have the advantages of high pose estimation performance and small model size, and it is a key problem to get effective sample points for PointNet-family methods. In this paper, we propose a two-stage coarse to fine hand pose …"
6,"S Milz, M Simon, K Fischer, M Pöpperl","Points2pix: 3d point-cloud to image translation using conditional generative adversarial networks",2019,"arXiv preprint arXiv:1901.09280","arxiv.org","https://arxiv.org/abs/1901.09280","https://scholar.google.com/scholar?cites=9822818164743301721&as_sdt=2005&sciodt=0,5&hl=en",579,"2020-10-22 19:32:26","","","","",,,,,6,6.00,2,4,1,"We present the first approach for 3D point-cloud to image translation based on conditional Generative Adversarial Networks (cGAN). The model handles multi-modal information sources from different domains, ie raw point-sets and images. The generator is capable of …"
2,"K Guo, X Chen, B Zhou, Q Zhao","Image-guided 3D model labeling via multiview alignment",2018,"Graphical Models","Elsevier","https://www.sciencedirect.com/science/article/pii/S1524070318300043","https://scholar.google.com/scholar?cites=115084975045697503&as_sdt=2005&sciodt=0,5&hl=en",580,"2020-10-22 19:32:26","","","","",,,,,2,1.00,1,4,2,"This paper presents a new method for 3D model labeling guided by weakly tagged 2D color images. Many previous methods on 3D model labeling achieve impressive performances using large training data sets. However, it is difficult and time-consuming to build such a …"
2,"X Wen, Z Han, X Liu, YS Liu","Point2SpatialCapsule: Aggregating features and spatial relationships of local regions on point clouds using spatial-aware capsules",2020,"IEEE Transactions on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9187572/","https://scholar.google.com/scholar?cites=2215231782729763966&as_sdt=2005&sciodt=0,5&hl=en",581,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Learning discriminative shape representation directly on point clouds is still challenging in 3D shape analysis and understanding. Recent studies usually involve three steps: first splitting a point cloud into some local regions, then extracting the corresponding feature of …"
